Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,9.289999961853027,9.420000076293945,9.0600004196167,9.25,8.24428653717041,176822900
2020-01-08,9.229999542236328,9.359999656677246,9.109999656677246,9.289999961853027,8.279938697814941,229097900
2020-01-15,9.270000457763672,9.300000190734863,9.100000381469727,9.210000038146973,8.208637237548828,191435600
2020-01-22,9.220000267028809,9.25,8.779999732971191,8.970000267028809,7.9947309494018555,329797100
2020-01-29,8.850000381469727,9.239999771118164,8.729999542236328,9.180000305175781,8.181900024414062,319300700
2020-02-05,8.40999984741211,8.479999542236328,8.020000457763672,8.100000381469727,7.342099666595459,464871800
2020-02-12,8.140000343322754,8.359999656677246,8.020000457763672,8.0600004196167,7.305842399597168,290640100
2020-02-19,8.0600004196167,8.100000381469727,7.21999979019165,7.230000019073486,6.553503513336182,399249200
2020-02-26,7.300000190734863,7.460000038146973,6.670000076293945,6.96999979019165,6.317831039428711,521826400
2020-03-04,7.090000152587891,7.090000152587891,5.800000190734863,6.260000228881836,5.674264907836914,464366500
2020-03-11,6.059999942779541,6.110000133514404,4.699999809265137,5.010000228881836,4.541224479675293,527959900
2020-03-18,4.75,4.989999771118164,3.9600000381469727,4.949999809265137,4.4868388175964355,663054200
2020-03-25,5.769999980926514,5.869999885559082,4.75,4.829999923706055,4.378066539764404,773231500
2020-04-01,4.630000114440918,5.03000020980835,4.170000076293945,4.710000038146973,4.2692952156066895,513081800
2020-04-08,4.860000133514404,5.75,4.800000190734863,5.289999961853027,4.795025825500488,466900900
2020-04-15,5.059999942779541,5.28000020980835,4.71999979019165,4.769999980926514,4.323680877685547,379147800
2020-04-22,4.869999885559082,5.539999961853027,4.75,5.380000114440918,4.876604080200195,375823000
2020-04-29,5.329999923706055,5.5,4.769999980926514,4.96999979019165,4.504967212677002,483007000
2020-05-06,5.050000190734863,5.25,4.820000171661377,4.980000019073486,4.514031410217285,404519600
2020-05-13,5.0,5.449999809265137,4.519999980926514,5.300000190734863,4.8040900230407715,519792100
2020-05-20,5.380000114440918,5.989999771118164,5.369999885559082,5.840000152587891,5.293562889099121,337486400
2020-05-27,6.010000228881836,6.090000152587891,5.570000171661377,5.900000095367432,5.347949504852295,422206100
2020-06-03,5.989999771118164,7.739999771118164,5.920000076293945,7.239999771118164,6.562567234039307,652242300
2020-06-10,7.329999923706055,7.340000152587891,6.039999961853027,6.550000190734863,5.937129974365234,566567600
2020-06-17,6.559999942779541,6.690000057220459,6.130000114440918,6.150000095367432,5.574557781219482,413658100
2020-06-24,6.059999942779541,6.119999885559082,5.800000190734863,6.079999923706055,5.511106967926025,387702100
2020-07-01,6.099999904632568,6.199999809265137,5.949999809265137,6.119999885559082,5.547364234924316,250299000
2020-07-08,6.130000114440918,6.389999866485596,5.739999771118164,6.360000133514404,5.7649078369140625,403654800
2020-07-15,6.539999961853027,6.909999847412109,6.519999980926514,6.679999828338623,6.054965496063232,410563000
2020-07-22,6.639999866485596,7.059999942779541,6.610000133514404,7.010000228881836,6.354088306427002,343256900
2020-07-29,7.050000190734863,7.059999942779541,6.519999980926514,6.860000133514404,6.2181243896484375,356953400
2020-08-05,6.860000133514404,7.380000114440918,6.789999961853027,7.230000019073486,6.553503513336182,309122400
2020-08-12,7.329999923706055,7.369999885559082,6.869999885559082,6.889999866485596,6.245316505432129,257745300
2020-08-19,6.889999866485596,7.099999904632568,6.650000095367432,6.940000057220459,6.2906389236450195,239666200
2020-08-26,6.940000057220459,6.980000019073486,6.71999979019165,6.829999923706055,6.19093132019043,232557300
2020-09-02,6.809999942779541,7.170000076293945,6.75,7.03000020980835,6.372217655181885,291906600
2020-09-09,7.070000171661377,7.179999828338623,6.849999904632568,7.039999961853027,6.38128137588501,304713400
2020-09-16,7.050000190734863,7.400000095367432,6.769999980926514,6.78000020980835,6.1456098556518555,331741100
2020-09-23,6.809999942779541,6.929999828338623,6.409999847412109,6.599999904632568,5.982451438903809,252743200
2020-09-30,6.610000133514404,7.25,6.590000152587891,6.980000019073486,6.326895713806152,295646800
2020-10-07,7.110000133514404,7.880000114440918,7.059999942779541,7.760000228881836,7.0339131355285645,328410800
2020-10-14,7.730000019073486,7.849999904632568,7.369999885559082,7.739999771118164,7.015783786773682,257005400
2020-10-21,7.769999980926514,8.350000381469727,7.730000019073486,7.920000076293945,7.178942680358887,314524100
2020-10-28,7.679999828338623,8.239999771118164,7.610000133514404,7.880000114440918,7.142684459686279,406355500
2020-11-04,7.860000133514404,8.59000015258789,7.630000114440918,8.380000114440918,7.595900535583496,377661200
2020-11-11,8.600000381469727,8.850000381469727,8.100000381469727,8.75,7.931281089782715,367792800
2020-11-18,8.819999694824219,9.5,8.680000305175781,9.449999809265137,8.56578254699707,362513900
2020-11-25,9.199999809265137,9.399999618530273,8.979999542236328,9.239999771118164,8.375432968139648,269904800
2020-12-02,9.15999984741211,9.4399995803833,9.079999923706055,9.25,8.384496688842773,262024500
2020-12-09,9.3100004196167,9.489999771118164,8.880000114440918,9.149999618530273,8.293852806091309,364023400
2020-12-16,9.170000076293945,9.180000305175781,8.75,8.789999961853027,7.967538356781006,306280000
2020-12-23,8.819999694824219,9.029999732971191,8.779999732971191,8.819999694824219,7.994729995727539,157620000
2020-12-30,8.829999923706055,8.920000076293945,8.430000305175781,8.649999618530273,7.84063720703125,233809300
2021-01-06,8.789999961853027,9.819999694824219,8.680000305175781,9.779999732971191,8.86490535736084,429646300
2021-01-13,9.90999984741211,10.210000038146973,9.640000343322754,10.020000457763672,9.082448959350586,380962400
2021-01-20,10.229999542236328,12.149999618530273,10.1899995803833,11.1899995803833,10.142972946166992,723515900
2021-01-27,11.020000457763672,11.4399995803833,10.359999656677246,10.859999656677246,9.843851089477539,471732600
2021-02-03,10.920000076293945,12.039999961853027,10.84000015258789,11.930000305175781,10.81373405456543,481223200
2021-02-10,12.0,12.020000457763672,11.3100004196167,11.539999961853027,10.460227012634277,224838700
2021-02-17,11.609999656677246,11.9399995803833,11.130000114440918,11.619999885559082,10.532740592956543,271034200
2021-02-24,11.670000076293945,12.800000190734863,11.539999961853027,12.550000190734863,11.375722885131836,387978500
2021-03-03,12.609999656677246,12.880000114440918,11.630000114440918,12.569999694824219,11.393850326538086,395553400
2021-03-10,12.720000267028809,13.619999885559082,12.430000305175781,12.489999771118164,11.321335792541504,395709100
2021-03-17,12.34000015258789,13.010000228881836,12.119999885559082,12.210000038146973,11.067535400390625,431325200
2021-03-24,12.359999656677246,12.529999732971191,11.720000267028809,12.460000038146973,11.294143676757812,252486200
2021-03-31,12.460000038146973,12.989999771118164,12.020000457763672,12.920000076293945,11.711103439331055,272196500
2021-04-07,12.869999885559082,12.930000305175781,12.100000381469727,12.199999809265137,11.058470726013184,227420200
2021-04-14,12.199999809265137,12.489999771118164,11.350000381469727,11.449999809265137,10.378645896911621,243454000
2021-04-21,11.359999656677246,12.5,11.180000305175781,12.489999771118164,11.321335792541504,257440400
2021-04-28,12.600000381469727,12.600000381469727,11.140000343322754,11.40999984741211,10.342390060424805,522235500
2021-05-05,11.5,11.930000305175781,11.399999618530273,11.579999923706055,10.49648380279541,264640200
2021-05-12,11.539999961853027,12.529999732971191,11.279999732971191,12.140000343322754,11.004085540771484,285555400
2021-05-19,12.029999732971191,13.470000267028809,11.850000381469727,12.8100004196167,11.611395835876465,602181000
2021-05-26,13.15999984741211,15.050000190734863,13.100000381469727,14.8100004196167,13.424259185791016,747654100
2021-06-02,14.899999618530273,16.450000762939453,14.680000305175781,15.630000114440918,14.167532920837402,593783000
2021-06-09,15.600000381469727,15.779999732971191,14.760000228881836,15.0,13.596480369567871,334118800
2021-06-16,15.100000381469727,15.399999618530273,14.4399995803833,14.90999984741211,13.514902114868164,401016600
2021-06-23,15.140000343322754,15.550000190734863,14.829999923706055,15.010000228881836,13.605545997619629,434291600
2021-06-30,14.949999809265137,15.109999656677246,14.390000343322754,14.5,13.143265724182129,240968300
2021-07-07,14.40999984741211,14.739999771118164,13.739999771118164,14.420000076293945,13.07075023651123,296246300
2021-07-14,14.430000305175781,14.630000114440918,12.789999961853027,13.90999984741211,12.60846996307373,302754700
2021-07-21,14.050000190734863,14.34000015258789,13.649999618530273,13.789999961853027,12.4996976852417,217986700
2021-07-28,13.859999656677246,14.789999961853027,13.569999694824219,14.020000457763672,12.708176612854004,374695400
2021-08-04,13.850000381469727,13.930000305175781,13.300000190734863,13.819999694824219,12.526890754699707,257358900
2021-08-11,13.859999656677246,14.050000190734863,12.8100004196167,12.989999771118164,11.774553298950195,239751600
2021-08-18,12.949999809265137,13.210000038146973,12.380000114440918,13.079999923706055,11.856130599975586,291867200
2021-08-25,13.119999885559082,13.369999885559082,12.8100004196167,13.029999732971191,11.810810089111328,251275400
