Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,91.08000183105469,91.61000061035156,88.80999755859375,88.83999633789062,81.94012451171875,9529500
2020-01-08,89.04000091552734,94.23999786376953,88.68000030517578,91.94000244140625,84.79936218261719,15638400
2020-01-15,91.63999938964844,92.33000183105469,86.9800033569336,87.47000122070312,80.67652893066406,12678000
2020-01-22,88.25,89.37999725341797,83.62999725341797,84.56999969482422,78.00177001953125,12913000
2020-01-29,84.98999786376953,85.05999755859375,82.31999969482422,83.88999938964844,77.37458038330078,12854500
2020-02-05,84.04000091552734,84.63999938964844,78.4800033569336,80.98999786376953,74.6998062133789,20040700
2020-02-12,80.98999786376953,81.69999694824219,79.68000030517578,80.1500015258789,73.92506408691406,10275200
2020-02-19,80.2699966430664,80.48999786376953,71.3499984741211,71.70999908447266,66.14055633544922,15781000
2020-02-26,73.05000305175781,73.2699966430664,65.72000122070312,68.5,63.179866790771484,20147500
2020-03-04,69.5999984741211,70.5999984741211,59.709999084472656,62.7599983215332,58.22968673706055,19620400
2020-03-11,61.220001220703125,61.369998931884766,44.130001068115234,47.86000061035156,44.405242919921875,25633100
2020-03-18,45.0,64.69999694824219,42.56999969482422,59.9900016784668,55.659637451171875,31835800
2020-03-25,60.0,65.83000183105469,57.290000915527344,57.869998931884766,53.69267272949219,22378100
2020-04-01,56.400001525878906,59.61000061035156,52.33000183105469,57.369998931884766,53.228763580322266,14370500
2020-04-08,57.68000030517578,63.47999954223633,57.11000061035156,61.40999984741211,56.97713851928711,12637200
2020-04-15,60.650001525878906,64.97000122070312,58.790000915527344,61.90999984741211,57.441043853759766,15300400
2020-04-22,62.189998626708984,63.709999084472656,58.650001525878906,62.79999923706055,58.26679229736328,18717300
2020-04-29,62.79999923706055,63.900001525878906,54.279998779296875,56.9900016784668,52.87619400024414,25987900
2020-05-06,57.4900016784668,61.869998931884766,54.77000045776367,60.08000183105469,55.743141174316406,22457700
2020-05-13,60.0,61.279998779296875,56.599998474121094,58.36000061035156,54.147300720214844,14002700
2020-05-20,59.099998474121094,62.470001220703125,58.41999816894531,61.63999938964844,57.19053268432617,10527600
2020-05-27,62.959999084472656,63.599998474121094,59.75,62.5,57.98845672607422,15490300
2020-06-03,63.0099983215332,68.70999908447266,57.75,66.7699966430664,62.36825942993164,33025100
2020-06-10,66.97000122070312,67.41000366210938,59.4900016784668,64.8499984741211,60.574832916259766,17920800
2020-06-17,65.3499984741211,65.6500015258789,60.88999938964844,61.15999984741211,57.12810134887695,13483800
2020-06-24,60.52000045776367,60.58000183105469,57.970001220703125,59.709999084472656,55.77369689941406,12898400
2020-07-01,59.68000030517578,60.54999923706055,57.7599983215332,58.689998626708984,54.820926666259766,8873200
2020-07-08,58.720001220703125,59.45000076293945,55.279998779296875,58.810001373291016,54.933021545410156,13915700
2020-07-15,59.97999954223633,61.45000076293945,59.439998626708984,60.58000183105469,56.58633804321289,7418000
2020-07-22,60.41999816894531,61.65999984741211,59.630001068115234,60.7400016784668,56.73579025268555,6497300
2020-07-29,61.119998931884766,65.12999725341797,60.29999923706055,65.12000274658203,60.827049255371094,15896400
2020-08-05,64.44999694824219,66.11000061035156,62.08000183105469,65.20999908447266,60.911102294921875,14978500
