Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,117.94999694824219,121.55999755859375,116.47000122070312,120.33000183105469,112.8618392944336,3070300
2020-01-08,120.80000305175781,121.4800033569336,116.80000305175781,119.48999786376953,112.073974609375,3361800
2020-01-15,118.93000030517578,122.13999938964844,117.75,119.01000213623047,111.62376403808594,2760900
2020-01-22,118.7699966430664,119.44999694824219,111.2699966430664,112.66000366210938,105.66787719726562,3865700
2020-01-29,113.6500015258789,126.94999694824219,111.8499984741211,123.68000030517578,116.0039291381836,6953300
2020-02-05,124.88999938964844,128.2899932861328,119.44999694824219,120.37000274658203,112.89935302734375,4612000
2020-02-12,121.44000244140625,124.18000030517578,120.36000061035156,120.61000061035156,113.12445831298828,3345500
2020-02-19,120.94000244140625,121.9000015258789,102.08999633789062,102.76000213623047,96.38230895996094,5551200
2020-02-26,103.61000061035156,111.63999938964844,97.22000122070312,106.43000030517578,99.82453918457031,10212200
2020-03-04,108.08999633789062,110.81999969482422,92.62000274658203,98.91000366210938,92.77125549316406,8552800
2020-03-11,96.08999633789062,96.08999633789062,64.27999877929688,73.51000213623047,68.94766998291016,7996400
2020-03-18,69.94999694824219,78.97000122070312,62.0099983215332,69.47000122070312,65.15841674804688,8763700
2020-03-25,70.7300033569336,77.19999694824219,65.9000015258789,66.83000183105469,62.682273864746094,7068600
2020-04-01,63.75,80.6500015258789,59.81999969482422,73.79000091552734,69.89140319824219,10309200
2020-04-08,75.30000305175781,82.66999816894531,73.8499984741211,76.5,72.45820617675781,4323000
2020-04-15,73.37999725341797,74.9800033569336,66.36000061035156,68.31999969482422,64.71040344238281,5445100
2020-04-22,69.63999938964844,81.05999755859375,66.66000366210938,78.44999694824219,74.30519104003906,5319400
2020-04-29,81.04000091552734,83.55999755859375,69.69000244140625,72.31999969482422,68.49905395507812,8819400
2020-05-06,72.93000030517578,73.80000305175781,65.33999633789062,65.52999877929688,62.06779861450195,7503300
